"month","UF","admissions","dismissals","source"
"2012-08","BA",67610,67168,"CAGED (legacy file)"
"2012-08","CE",45313,40216,"CAGED (legacy file)"
"2012-08","DF",30871,29441,"CAGED (legacy file)"
"2012-08","ES",37947,38448,"CAGED (legacy file)"
"2012-08","GO",61903,57899,"CAGED (legacy file)"
"2012-08","MA",18742,17308,"CAGED (legacy file)"
"2012-08","MG",213915,216702,"CAGED (legacy file)"
"2012-08","MS",25965,24756,"CAGED (legacy file)"
"2012-08","MT",37515,36277,"CAGED (legacy file)"
"2012-08","PA",31623,29395,"CAGED (legacy file)"
"2012-08","PB",19946,12095,"CAGED (legacy file)"
"2012-08","PE",55592,46374,"CAGED (legacy file)"
"2012-08","PI",9749,8666,"CAGED (legacy file)"
"2012-08","PR",137481,129390,"CAGED (legacy file)"
"2012-08","RJ",157780,148152,"CAGED (legacy file)"
"2012-08","RN",18030,15331,"CAGED (legacy file)"
"2012-08","RO",13772,12951,"CAGED (legacy file)"
"2012-08","RR",1894,1513,"CAGED (legacy file)"
"2012-08","RS",127410,120703,"CAGED (legacy file)"
"2012-08","SC",98431,93065,"CAGED (legacy file)"
"2012-08","SE",11204,9435,"CAGED (legacy file)"
"2012-08","SP",554720,524255,"CAGED (legacy file)"
"2012-08","TO",6861,6542,"CAGED (legacy file)"
"2012-09","AC",2052,2153,"CAGED"
"2012-09","AL",35339,7767,"CAGED"
"2012-09","AM",16361,14599,"CAGED"
"2012-09","AP",2654,2134,"CAGED"
"2012-09","BA",59395,55916,"CAGED"
"2012-09","CE",43250,34424,"CAGED"
"2012-09","DF",25897,25872,"CAGED"
"2012-09","ES",34659,31932,"CAGED"
"2012-09","GO",55530,53923,"CAGED"
"2012-09","MA",15376,13544,"CAGED"
"2012-09","MG",197938,199118,"CAGED"
"2012-09","MS",21835,20704,"CAGED"
"2012-09","MT",34919,32268,"CAGED"
"2012-09","PA",27947,24454,"CAGED"
"2012-09","PB",13725,10109,"CAGED"
"2012-09","PE",62586,43696,"CAGED"
"2012-09","PI",8314,8100,"CAGED"
"2012-09","PR",124548,114989,"CAGED"
"2012-09","RJ",143311,127448,"CAGED"
"2012-09","RN",17640,12357,"CAGED"
"2012-09","RO",11926,12017,"CAGED"
"2012-09","RR",1809,1265,"CAGED"
"2012-09","RS",110240,101994,"CAGED"
"2012-09","SC",91048,84122,"CAGED"
"2012-09","SE",9908,8374,"CAGED"
"2012-09","SP",491797,465458,"CAGED"
"2012-09","TO",4743,5676,"CAGED"
"2012-10","AC",2203,2496,"CAGED (legacy file)"
"2012-10","AL",13945,8526,"CAGED (legacy file)"
"2012-10","AM",17717,16168,"CAGED (legacy file)"
"2012-10","AP",2535,2629,"CAGED (legacy file)"
"2012-10","BA",62841,67727,"CAGED (legacy file)"
"2012-10","CE",43727,39793,"CAGED (legacy file)"
"2012-10","DF",26860,27480,"CAGED (legacy file)"
"2012-10","ES",36389,33980,"CAGED (legacy file)"
"2012-10","GO",58329,60000,"CAGED (legacy file)"
"2012-10","MA",17265,17243,"CAGED (legacy file)"
"2012-10","MG",196888,201927,"CAGED (legacy file)"
"2012-10","MS",21794,21020,"CAGED (legacy file)"
"2012-10","MT",36239,35191,"CAGED (legacy file)"
"2012-10","PA",29650,28250,"CAGED (legacy file)"
"2012-10","PB",12783,11029,"CAGED (legacy file)"
"2012-10","PE",53226,49626,"CAGED (legacy file)"
"2012-10","PI",8293,7343,"CAGED (legacy file)"
"2012-10","PR",129864,123208,"CAGED (legacy file)"
"2012-10","RJ",144999,138135,"CAGED (legacy file)"
"2012-10","RN",14768,14953,"CAGED (legacy file)"
"2012-10","RO",12493,13499,"CAGED (legacy file)"
"2012-10","RR",1929,1525,"CAGED (legacy file)"
"2012-10","RS",124643,113449,"CAGED (legacy file)"
"2012-10","SC",103395,94426,"CAGED (legacy file)"
"2012-10","SE",13042,9903,"CAGED (legacy file)"
"2012-10","SP",519632,498565,"CAGED (legacy file)"
"2012-10","TO",5131,5501,"CAGED (legacy file)"
"2012-11","AC",1867,2420,"CAGED"
"2012-11","AL",12699,9811,"CAGED"
"2012-11","AM",14810,16080,"CAGED"
"2012-11","AP",2787,2510,"CAGED"
"2012-11","BA",63461,57766,"CAGED"
"2012-11","CE",41819,37330,"CAGED"
"2012-11","DF",25943,26491,"CAGED"
"2012-11","ES",35708,33763,"CAGED"
"2012-11","GO",55975,64624,"CAGED"
"2012-11","MA",16497,16815,"CAGED"
"2012-11","MG",186370,190805,"CAGED"
"2012-11","MS",22508,22221,"CAGED"
"2012-11","MT",31736,37646,"CAGED"
"2012-11","PA",27949,28479,"CAGED"
"2012-11","PB",12849,10941,"CAGED"
"2012-11","PE",49151,48098,"CAGED"
"2012-11","PI",8952,9788,"CAGED"
"2012-11","PR",122715,116958,"CAGED"
"2012-11","RJ",147555,134322,"CAGED"
"2012-11","RN",16134,14694,"CAGED"
"2012-11","RO",12934,13790,"CAGED"
"2012-11","RR",1756,1545,"CAGED"
"2012-11","RS",125766,110007,"CAGED"
"2012-11","SC",93380,85334,"CAGED"
"2012-11","SE",10327,9579,"CAGED"
"2012-11","SP",477977,470774,"CAGED"
"2012-11","TO",4681,5620,"CAGED"
"2012-12","AC",1522,3442,"CAGED"
"2012-12","AL",7435,10048,"CAGED"
"2012-12","AM",10014,17643,"CAGED"
"2012-12","AP",1810,2769,"CAGED"
"2012-12","BA",50074,66347,"CAGED"
"2012-12","CE",28439,33655,"CAGED"
"2012-12","DF",21084,25771,"CAGED"
"2012-12","ES",29043,34749,"CAGED"
"2012-12","GO",40445,61845,"CAGED"
"2012-12","MA",10595,18422,"CAGED"
"2012-12","MG",141169,198211,"CAGED"
"2012-12","MS",16299,24909,"CAGED"
"2012-12","MT",23269,36232,"CAGED"
"2012-12","PA",19645,30920,"CAGED"
"2012-12","PB",9255,10182,"CAGED"
"2012-12","PE",35805,45442,"CAGED"
"2012-12","PI",5972,8354,"CAGED"
"2012-12","PR",82268,125539,"CAGED"
"2012-12","RJ",124848,144141,"CAGED"
"2012-12","RN",12161,14541,"CAGED"
"2012-12","RO",8527,12640,"CAGED"
"2012-12","RR",1101,1544,"CAGED"
"2012-12","RS",89544,117415,"CAGED"
"2012-12","SC",64082,95437,"CAGED"
"2012-12","SE",6941,10391,"CAGED"
"2012-12","SP",366466,551753,"CAGED"
"2012-12","TO",3403,5818,"CAGED"
"2013-01","AC",2410,2913,"CAGED (legacy file)"
"2013-01","AL",9337,11430,"CAGED (legacy file)"
"2013-01","AM",17193,17179,"CAGED (legacy file)"
"2013-01","AP",2884,2913,"CAGED (legacy file)"
"2013-01","BA",64977,65605,"CAGED (legacy file)"
"2013-01","CE",41595,46295,"CAGED (legacy file)"
"2013-01","DF",29223,28375,"CAGED (legacy file)"
"2013-01","ES",39402,40771,"CAGED (legacy file)"
"2013-01","GO",64595,58588,"CAGED (legacy file)"
"2013-01","MA",15522,18755,"CAGED (legacy file)"
"2013-01","MG",202470,194990,"CAGED (legacy file)"
"2013-01","MS",25297,24913,"CAGED (legacy file)"
"2013-01","MT",43965,34869,"CAGED (legacy file)"
"2013-01","PA",29048,32054,"CAGED (legacy file)"
"2013-01","PB",12910,15609,"CAGED (legacy file)"
"2013-01","PE",46212,57743,"CAGED (legacy file)"
"2013-01","PI",8376,9404,"CAGED (legacy file)"
"2013-01","PR",140648,129523,"CAGED (legacy file)"
"2013-01","RJ",149321,173971,"CAGED (legacy file)"
"2013-01","RN",15457,18722,"CAGED (legacy file)"
"2013-01","RO",11809,12851,"CAGED (legacy file)"
"2013-01","RR",1792,2843,"CAGED (legacy file)"
"2013-01","RS",143097,124308,"CAGED (legacy file)"
"2013-01","SC",117192,98263,"CAGED (legacy file)"
"2013-01","SE",9574,9597,"CAGED (legacy file)"
"2013-01","SP",544161,527205,"CAGED (legacy file)"
"2013-01","TO",5805,5683,"CAGED (legacy file)"
"2013-02","AC",2162,2269,"CAGED"
"2013-02","AL",8144,15917,"CAGED"
"2013-02","AM",16442,16414,"CAGED"
"2013-02","AP",2645,2400,"CAGED"
"2013-02","BA",59530,60606,"CAGED"
"2013-02","CE",41244,38184,"CAGED"
"2013-02","DF",29700,26663,"CAGED"
"2013-02","ES",37064,37272,"CAGED"
"2013-02","GO",65674,53999,"CAGED"
"2013-02","MA",14607,15824,"CAGED"
"2013-02","MG",193444,183520,"CAGED"
"2013-02","MS",26120,23081,"CAGED"
"2013-02","MT",40028,34797,"CAGED"
"2013-02","PA",29626,27416,"CAGED"
"2013-02","PB",12507,15700,"CAGED"
"2013-02","PE",44010,48380,"CAGED"
"2013-02","PI",7990,8335,"CAGED"
"2013-02","PR",142115,126258,"CAGED"
"2013-02","RJ",146122,137430,"CAGED"
"2013-02","RN",14252,15096,"CAGED"
"2013-02","RO",12751,12559,"CAGED"
"2013-02","RR",1909,1541,"CAGED"
"2013-02","RS",139771,122684,"CAGED"
"2013-02","SC",118662,103590,"CAGED"
"2013-02","SE",9097,9220,"CAGED"
"2013-02","SP",552968,505199,"CAGED"
"2013-02","TO",5827,6611,"CAGED"
"2013-03","AC",1983,2311,"CAGED"
"2013-03","AL",8049,23623,"CAGED"
"2013-03","AM",17162,15841,"CAGED"
"2013-03","AP",2824,2560,"CAGED"
"2013-03","BA",63736,63361,"CAGED"
"2013-03","CE",39421,40446,"CAGED"
"2013-03","DF",29792,27391,"CAGED"
"2013-03","ES",39854,37674,"CAGED"
"2013-03","GO",63026,54994,"CAGED"
"2013-03","MA",16365,17094,"CAGED"
"2013-03","MG",215939,196347,"CAGED"
"2013-03","MS",27370,23732,"CAGED"
"2013-03","MT",35477,39653,"CAGED"
"2013-03","PA",29832,29146,"CAGED"
"2013-03","PB",11159,14800,"CAGED"
"2013-03","PE",43011,55580,"CAGED"
"2013-03","PI",8601,8112,"CAGED"
"2013-03","PR",148898,131450,"CAGED"
"2013-03","RJ",166080,150721,"CAGED"
"2013-03","RN",15075,14666,"CAGED"
"2013-03","RO",11980,11736,"CAGED"
"2013-03","RR",1673,2709,"CAGED"
"2013-03","RS",154763,126659,"CAGED"
"2013-03","SC",112416,104433,"CAGED"
"2013-03","SE",10706,14061,"CAGED"
"2013-03","SP",568798,522478,"CAGED"
"2013-03","TO",5158,5120,"CAGED"
"2013-04","AC",2468,2048,"CAGED"
"2013-04","AL",8490,22136,"CAGED"
"2013-04","AM",18452,18502,"CAGED"
"2013-04","AP",3115,2532,"CAGED"
"2013-04","BA",74744,64558,"CAGED"
"2013-04","CE",44235,40213,"CAGED"
"2013-04","DF",31897,27821,"CAGED"
"2013-04","ES",45308,36848,"CAGED"
"2013-04","GO",77458,58782,"CAGED"
"2013-04","MA",16113,16849,"CAGED"
"2013-04","MG",221347,197824,"CAGED"
"2013-04","MS",27875,23233,"CAGED"
"2013-04","MT",39950,37366,"CAGED"
"2013-04","PA",29014,28864,"CAGED"
"2013-04","PB",12453,12248,"CAGED"
"2013-04","PE",47844,52201,"CAGED"
"2013-04","PI",9247,7923,"CAGED"
"2013-04","PR",150671,131734,"CAGED"
"2013-04","RJ",164647,149647,"CAGED"
"2013-04","RN",15968,17114,"CAGED"
"2013-04","RO",12629,12324,"CAGED"
"2013-04","RR",1860,1869,"CAGED"
"2013-04","RS",142252,132168,"CAGED"
"2013-04","SC",112679,102406,"CAGED"
"2013-04","SE",11857,9337,"CAGED"
"2013-04","SP",609350,529123,"CAGED"
"2013-04","TO",6246,5586,"CAGED"
"2013-05","AC",2925,2354,"CAGED"
"2013-05","AL",9101,12554,"CAGED"
"2013-05","AM",17601,17547,"CAGED"
"2013-05","AP",2814,2638,"CAGED"
"2013-05","BA",71440,66872,"CAGED"
"2013-05","CE",45600,43594,"CAGED"
"2013-05","DF",29606,31538,"CAGED"
"2013-05","ES",46255,44750,"CAGED"
"2013-05","GO",64470,59962,"CAGED"
"2013-05","MA",15628,17464,"CAGED"
"2013-05","MG",226553,200637,"CAGED"
"2013-05","MS",26064,23398,"CAGED"
"2013-05","MT",36242,35319,"CAGED"
"2013-05","PA",29958,30003,"CAGED"
"2013-05","PB",13867,12707,"CAGED"
"2013-05","PE",47142,49544,"CAGED"
"2013-05","PI",10526,8295,"CAGED"
"2013-05","PR",137870,128157,"CAGED"
"2013-05","RJ",163470,158895,"CAGED"
"2013-05","RN",15597,15494,"CAGED"
"2013-05","RO",13099,14133,"CAGED"
"2013-05","RR",1655,1868,"CAGED"
"2013-05","RS",126528,128644,"CAGED"
"2013-05","SC",101675,99271,"CAGED"
"2013-05","SE",9548,9830,"CAGED"
"2013-05","SP",556303,533869,"CAGED"
"2013-05","TO",5585,5757,"CAGED"
"2013-06","AC",2364,2165,"CAGED"
"2013-06","AL",9168,10150,"CAGED"
"2013-06","AM",17449,15115,"CAGED"
"2013-06","AP",2632,2863,"CAGED"
"2013-06","BA",63205,61769,"CAGED"
"2013-06","CE",48967,37841,"CAGED"
"2013-06","DF",30297,30540,"CAGED"
"2013-06","ES",39641,40606,"CAGED"
"2013-06","GO",65551,57681,"CAGED"
"2013-06","MA",17437,16703,"CAGED"
"2013-06","MG",222867,194803,"CAGED"
"2013-06","MS",25205,23768,"CAGED"
"2013-06","MT",41294,34351,"CAGED"
"2013-06","PA",32680,29716,"CAGED"
"2013-06","PB",11778,10955,"CAGED"
"2013-06","PE",47742,43297,"CAGED"
"2013-06","PI",10026,8394,"CAGED"
"2013-06","PR",130785,125528,"CAGED"
"2013-06","RJ",158044,150213,"CAGED"
"2013-06","RN",16075,14963,"CAGED"
"2013-06","RO",12261,12534,"CAGED"
"2013-06","RR",1652,2059,"CAGED"
"2013-06","RS",119784,116467,"CAGED"
"2013-06","SC",95678,90151,"CAGED"
"2013-06","SE",9721,9486,"CAGED"
"2013-06","SP",534328,500432,"CAGED"
"2013-06","TO",5563,5808,"CAGED"
"2013-07","AC",2504,2399,"CAGED"
"2013-07","AL",10431,9079,"CAGED"
"2013-07","AM",20696,17361,"CAGED"
"2013-07","AP",2919,2782,"CAGED"
"2013-07","BA",67856,64576,"CAGED"
"2013-07","CE",45391,42491,"CAGED"
"2013-07","DF",31678,31217,"CAGED"
"2013-07","ES",38533,40467,"CAGED"
"2013-07","GO",63960,61937,"CAGED"
"2013-07","MA",18025,16449,"CAGED"
"2013-07","MG",221037,209404,"CAGED"
"2013-07","MS",25340,25445,"CAGED"
"2013-07","MT",41570,37174,"CAGED"
"2013-07","PA",32193,28451,"CAGED"
"2013-07","PB",13103,13195,"CAGED"
"2013-07","PE",47057,49958,"CAGED"
"2013-07","PI",10335,9359,"CAGED"
"2013-07","PR",135800,134000,"CAGED"
"2013-07","RJ",154188,154943,"CAGED"
"2013-07","RN",16715,15452,"CAGED"
"2013-07","RO",14295,14062,"CAGED"
"2013-07","RR",2201,2136,"CAGED"
"2013-07","RS",125030,128674,"CAGED"
"2013-07","SC",100274,98930,"CAGED"
"2013-07","SE",10883,9232,"CAGED"
"2013-07","SP",523466,514992,"CAGED"
"2013-07","TO",5828,5680,"CAGED"
"2013-08","AC",2430,2477,"CAGED"
"2013-08","AL",9968,8841,"CAGED"
"2013-08","AM",20527,18428,"CAGED"
"2013-08","AP",3382,3015,"CAGED"
"2013-08","BA",70011,66056,"CAGED"
"2013-08","CE",47065,40284,"CAGED"
"2013-08","DF",31184,30231,"CAGED"
"2013-08","ES",41550,38314,"CAGED"
"2013-08","GO",64740,62065,"CAGED"
"2013-08","MA",20748,17213,"CAGED"
"2013-08","MG",205072,206786,"CAGED"
"2013-08","MS",26540,23846,"CAGED"
"2013-08","MT",40381,37477,"CAGED"
"2013-08","PA",33529,31517,"CAGED"
"2013-08","PB",17397,12495,"CAGED"
"2013-08","PE",54226,46839,"CAGED"
"2013-08","PI",10542,9550,"CAGED"
"2013-08","PR",140547,128288,"CAGED"
"2013-08","RJ",160463,150359,"CAGED"
"2013-08","RN",18687,15468,"CAGED"
"2013-08","RO",13438,12721,"CAGED"
"2013-08","RR",2011,1674,"CAGED"
"2013-08","RS",131467,124504,"CAGED"
"2013-08","SC",104540,95872,"CAGED"
"2013-08","SE",10913,9677,"CAGED"
"2013-08","SP",557491,517927,"CAGED"
"2013-08","TO",7066,6343,"CAGED"
"2013-09","AC",2267,1999,"CAGED"
"2013-09","AL",24721,8436,"CAGED"
"2013-09","AM",19998,17386,"CAGED"
"2013-09","AP",2746,2271,"CAGED"
"2013-09","BA",68226,62023,"CAGED"
"2013-09","CE",46321,38040,"CAGED"
"2013-09","DF",29475,27306,"CAGED"
"2013-09","ES",37472,32713,"CAGED"
"2013-09","GO",60725,55565,"CAGED"
"2013-09","MA",18418,15505,"CAGED"
"2013-09","MG",204023,197098,"CAGED"
"2013-09","MS",23757,22796,"CAGED"
"2013-09","MT",37939,35490,"CAGED"
"2013-09","PA",34307,26990,"CAGED"
"2013-09","PB",18035,11417,"CAGED"
"2013-09","PE",73270,43282,"CAGED"
"2013-09","PI",10229,9850,"CAGED"
"2013-09","PR",134291,118366,"CAGED"
"2013-09","RJ",156174,140521,"CAGED"
"2013-09","RN",18332,13150,"CAGED"
"2013-09","RO",11908,11980,"CAGED"
"2013-09","RR",1901,1406,"CAGED"
"2013-09","RS",121848,110994,"CAGED"
"2013-09","SC",100433,89209,"CAGED"
"2013-09","SE",10956,8643,"CAGED"
"2013-09","SP",531888,486613,"CAGED"
"2013-09","TO",5798,5341,"CAGED"
"2013-10","AC",2358,2367,"CAGED (legacy file)"
"2013-10","AL",24699,8746,"CAGED (legacy file)"
"2013-10","AM",21604,17164,"CAGED (legacy file)"
"2013-10","AP",3266,2975,"CAGED (legacy file)"
"2013-10","BA",70154,72573,"CAGED (legacy file)"
"2013-10","CE",48098,41309,"CAGED (legacy file)"
"2013-10","DF",30825,30510,"CAGED (legacy file)"
"2013-10","ES",38872,36327,"CAGED (legacy file)"
"2013-10","GO",61859,63859,"CAGED (legacy file)"
"2013-10","MA",18721,15158,"CAGED (legacy file)"
"2013-10","MG",203650,209946,"CAGED (legacy file)"
"2013-10","MS",25275,22973,"CAGED (legacy file)"
"2013-10","MT",40338,39289,"CAGED (legacy file)"
"2013-10","PA",34302,31816,"CAGED (legacy file)"
"2013-10","PB",14976,12237,"CAGED (legacy file)"
"2013-10","PE",57684,52360,"CAGED (legacy file)"
"2013-10","PI",10144,7540,"CAGED (legacy file)"
"2013-10","PR",135686,127487,"CAGED (legacy file)"
"2013-10","RJ",162548,155862,"CAGED (legacy file)"
"2013-10","RN",16797,16009,"CAGED (legacy file)"
"2013-10","RO",12395,12942,"CAGED (legacy file)"
"2013-10","RR",1408,1553,"CAGED (legacy file)"
"2013-10","RS",132139,122595,"CAGED (legacy file)"
"2013-10","SC",110607,98557,"CAGED (legacy file)"
"2013-10","SE",14827,9834,"CAGED (legacy file)"
"2013-10","SP",541558,528704,"CAGED (legacy file)"
"2013-10","TO",6316,5521,"CAGED (legacy file)"
"2013-11","AC",2171,2155,"CAGED"
"2013-11","AL",13025,9358,"CAGED"
"2013-11","AM",17794,15705,"CAGED"
"2013-11","AP",2658,2747,"CAGED"
"2013-11","BA",64934,56972,"CAGED"
"2013-11","CE",47036,38287,"CAGED"
"2013-11","DF",27571,27039,"CAGED"
"2013-11","ES",35499,33783,"CAGED"
"2013-11","GO",52826,61223,"CAGED"
"2013-11","MA",16355,15702,"CAGED"
"2013-11","MG",177019,188961,"CAGED"
"2013-11","MS",21275,21347,"CAGED"
"2013-11","MT",30763,35967,"CAGED"
"2013-11","PA",30607,29434,"CAGED"
"2013-11","PB",13821,11035,"CAGED"
"2013-11","PE",49544,44227,"CAGED"
"2013-11","PI",8829,9615,"CAGED"
"2013-11","PR",118566,113557,"CAGED"
"2013-11","RJ",148578,131593,"CAGED"
"2013-11","RN",16462,15415,"CAGED"
"2013-11","RO",10815,13182,"CAGED"
"2013-11","RR",1760,1808,"CAGED"
"2013-11","RS",123489,113046,"CAGED"
"2013-11","SC",95713,86075,"CAGED"
"2013-11","SE",11705,8646,"CAGED"
"2013-11","SP",474643,478394,"CAGED"
"2013-11","TO",4968,5667,"CAGED"
"2013-12","AC",1338,2028,"CAGED"
"2013-12","AL",7368,7838,"CAGED"
"2013-12","AM",9716,15328,"CAGED"
"2013-12","AP",1680,2397,"CAGED"
"2013-12","BA",43746,53983,"CAGED"
"2013-12","CE",28701,30875,"CAGED"
"2013-12","DF",22423,29617,"CAGED"
"2013-12","ES",25222,31004,"CAGED"
"2013-12","GO",36851,60027,"CAGED"
"2013-12","MA",9314,15118,"CAGED"
"2013-12","MG",128598,179300,"CAGED"
"2013-12","MS",12800,21040,"CAGED"
"2013-12","MT",21522,34493,"CAGED"
"2013-12","PA",16493,23824,"CAGED"
"2013-12","PB",7877,9111,"CAGED"
"2013-12","PE",33103,39372,"CAGED"
"2013-12","PI",5401,7376,"CAGED"
"2013-12","PR",76405,119427,"CAGED"
"2013-12","RJ",106040,117841,"CAGED"
"2013-12","RN",12299,13544,"CAGED"
"2013-12","RO",7536,10627,"CAGED"
"2013-12","RR",1145,1238,"CAGED"
"2013-12","RS",82450,110430,"CAGED"
"2013-12","SC",60148,94478,"CAGED"
"2013-12","SE",6706,8327,"CAGED"
"2013-12","SP",326387,500208,"CAGED"
"2013-12","TO",3253,5115,"CAGED"
"2014-01","AC",2126,2198,"CAGED"
"2014-01","AL",9906,14601,"CAGED"
"2014-01","AM",16099,18757,"CAGED"
"2014-01","AP",2599,2809,"CAGED"
"2014-01","BA",68994,65000,"CAGED"
"2014-01","CE",41711,45422,"CAGED"
"2014-01","DF",30967,30863,"CAGED"
"2014-01","ES",36827,37749,"CAGED"
"2014-01","GO",63304,59208,"CAGED"
"2014-01","MA",14854,19374,"CAGED"
"2014-01","MG",196755,189544,"CAGED"
"2014-01","MS",25046,24030,"CAGED"
"2014-01","MT",44516,34252,"CAGED"
"2014-01","PA",28381,32039,"CAGED"
"2014-01","PB",14696,13631,"CAGED"
"2014-01","PE",48462,52985,"CAGED"
"2014-01","PI",9087,9222,"CAGED"
"2014-01","PR",138126,126135,"CAGED"
"2014-01","RJ",142107,163655,"CAGED"
"2014-01","RN",17915,17198,"CAGED"
"2014-01","RO",10953,12435,"CAGED"
"2014-01","RR",1725,1789,"CAGED"
"2014-01","RS",135097,125513,"CAGED"
"2014-01","SC",117980,99663,"CAGED"
"2014-01","SE",10414,9272,"CAGED"
"2014-01","SP",543291,535342,"CAGED"
"2014-01","TO",6139,5796,"CAGED"
"2014-02","AC",2413,2105,"CAGED"
"2014-02","AL",9454,9438,"CAGED"
"2014-02","AM",16607,16532,"CAGED"
"2014-02","AP",2414,2942,"CAGED"
"2014-02","BA",69334,61914,"CAGED"
"2014-02","CE",47607,40376,"CAGED"
"2014-02","DF",36420,31239,"CAGED"
"2014-02","ES",42807,38641,"CAGED"
"2014-02","GO",68193,55639,"CAGED"
"2014-02","MA",15681,16547,"CAGED"
"2014-02","MG",212029,189315,"CAGED"
"2014-02","MS",28178,23816,"CAGED"
"2014-02","MT",42476,35058,"CAGED"
"2014-02","PA",31504,29519,"CAGED"
"2014-02","PB",15335,13950,"CAGED"
"2014-02","PE",50169,51052,"CAGED"
"2014-02","PI",10081,9115,"CAGED"
"2014-02","PR",158652,133040,"CAGED"
"2014-02","RJ",171432,145612,"CAGED"
"2014-02","RN",17253,16322,"CAGED"
"2014-02","RO",12011,12174,"CAGED"
"2014-02","RR",1917,1653,"CAGED"
"2014-02","RS",158081,131594,"CAGED"
"2014-02","SC",137524,109633,"CAGED"
"2014-02","SE",10408,9043,"CAGED"
"2014-02","SP",614349,536421,"CAGED"
"2014-02","TO",6852,5668,"CAGED"
"2014-03","AC",1703,2575,"CAGED (legacy file)"
"2014-03","AL",7876,18008,"CAGED (legacy file)"
"2014-03","AM",16509,16981,"CAGED (legacy file)"
"2014-03","AP",2359,3665,"CAGED (legacy file)"
"2014-03","BA",61907,61276,"CAGED (legacy file)"
"2014-03","CE",38647,40647,"CAGED (legacy file)"
"2014-03","DF",30122,28568,"CAGED (legacy file)"
"2014-03","ES",36771,37026,"CAGED (legacy file)"
"2014-03","GO",60629,58531,"CAGED (legacy file)"
"2014-03","MA",14913,17550,"CAGED (legacy file)"
"2014-03","MG",198292,194591,"CAGED (legacy file)"
"2014-03","MS",25570,24997,"CAGED (legacy file)"
"2014-03","MT",36259,41373,"CAGED (legacy file)"
"2014-03","PA",29701,30838,"CAGED (legacy file)"
"2014-03","PB",12307,16001,"CAGED (legacy file)"
"2014-03","PE",41909,49792,"CAGED (legacy file)"
"2014-03","PI",9629,8646,"CAGED (legacy file)"
"2014-03","PR",141422,135482,"CAGED (legacy file)"
"2014-03","RJ",147797,152130,"CAGED (legacy file)"
"2014-03","RN",14809,16106,"CAGED (legacy file)"
"2014-03","RO",11442,11264,"CAGED (legacy file)"
"2014-03","RR",2014,1761,"CAGED (legacy file)"
"2014-03","RS",148944,135236,"CAGED (legacy file)"
"2014-03","SC",117728,111314,"CAGED (legacy file)"
"2014-03","SE",10424,11439,"CAGED (legacy file)"
"2014-03","SP",542277,523050,"CAGED (legacy file)"
"2014-03","TO",6009,6005,"CAGED (legacy file)"
"2014-04","AC",2158,2271,"CAGED"
"2014-04","AL",8924,21245,"CAGED"
"2014-04","AM",16780,18424,"CAGED"
"2014-04","AP",3052,2592,"CAGED"
"2014-04","BA",64717,63835,"CAGED"
"2014-04","CE",45205,40742,"CAGED"
"2014-04","DF",31016,26856,"CAGED"
"2014-04","ES",41967,37135,"CAGED"
"2014-04","GO",70302,59702,"CAGED"
"2014-04","MA",15442,15876,"CAGED"
"2014-04","MG",209392,194259,"CAGED"
"2014-04","MS",26994,26675,"CAGED"
"2014-04","MT",40645,39791,"CAGED"
"2014-04","PA",32560,29537,"CAGED"
"2014-04","PB",14150,15395,"CAGED"
"2014-04","PE",50552,60788,"CAGED"
"2014-04","PI",11284,8301,"CAGED"
"2014-04","PR",140935,128557,"CAGED"
"2014-04","RJ",159722,148778,"CAGED"
"2014-04","RN",17122,16640,"CAGED"
"2014-04","RO",11599,11627,"CAGED"
"2014-04","RR",2236,1841,"CAGED"
"2014-04","RS",139116,130527,"CAGED"
"2014-04","SC",110956,104200,"CAGED"
"2014-04","SE",11432,11798,"CAGED"
"2014-04","SP",577764,533390,"CAGED"
"2014-04","TO",6493,6349,"CAGED"
"2014-05","AC",2643,2321,"CAGED (legacy file)"
"2014-05","AL",8091,16671,"CAGED (legacy file)"
"2014-05","AM",17401,20005,"CAGED (legacy file)"
"2014-05","AP",2158,2877,"CAGED (legacy file)"
"2014-05","BA",73904,65699,"CAGED (legacy file)"
"2014-05","CE",46149,42971,"CAGED (legacy file)"
"2014-05","DF",32492,33552,"CAGED (legacy file)"
"2014-05","ES",47313,41223,"CAGED (legacy file)"
"2014-05","GO",69670,62097,"CAGED (legacy file)"
"2014-05","MA",17455,16759,"CAGED (legacy file)"
"2014-05","MG",223555,200630,"CAGED (legacy file)"
"2014-05","MS",24844,24278,"CAGED (legacy file)"
"2014-05","MT",39956,39270,"CAGED (legacy file)"
"2014-05","PA",35992,30788,"CAGED (legacy file)"
"2014-05","PB",13852,13539,"CAGED (legacy file)"
"2014-05","PE",48913,59619,"CAGED (legacy file)"
