"Data";"cod_rgi";"UF";"Admissões";"Demissões"
"2012-05-01";310067;"MG";1084;932
"2012-05-01";310068;"MG";1256;1044
"2012-05-01";310069;"MG";510;793
"2012-05-01";310070;"MG";219;190
"2012-05-01";320001;"ES";17492;16522
"2012-05-01";320002;"ES";1355;1159
"2012-05-01";320003;"ES";1427;2178
"2012-05-01";320004;"ES";3741;4358
"2012-05-01";320005;"ES";1619;1716
"2012-05-01";320006;"ES";443;476
"2012-05-01";320007;"ES";1810;1822
"2012-05-01";320008;"ES";539;583
"2012-05-01";330001;"RJ";74046;71952
"2012-05-01";330002;"RJ";795;1007
"2012-05-01";330003;"RJ";620;491
"2012-05-01";330004;"RJ";4152;3398
"2012-05-01";330005;"RJ";1417;1399
"2012-05-01";330006;"RJ";545;500
"2012-05-01";330007;"RJ";3293;3251
"2012-05-01";330008;"RJ";1885;1951
"2012-05-01";330009;"RJ";1015;1041
"2012-05-01";330010;"RJ";2597;2134
"2012-05-01";330011;"RJ";898;783
"2012-05-01";330012;"RJ";359;341
"2012-05-01";330013;"RJ";2155;2323
"2012-05-01";330014;"RJ";3535;3824
"2012-05-01";350001;"SP";217842;203185
"2012-05-01";350002;"SP";8579;7954
"2012-05-01";350003;"SP";15281;13628
"2012-05-01";350004;"SP";2434;1660
"2012-05-01";350005;"SP";1085;1024
"2012-05-01";350006;"SP";1713;1807
"2012-05-01";350007;"SP";2212;1586
"2012-05-01";350008;"SP";929;882
"2012-05-01";350009;"SP";6616;5424
"2012-05-01";350010;"SP";2636;2511
"2012-05-01";350011;"SP";2240;1681
"2012-05-01";350012;"SP";1010;1005
"2012-05-01";350013;"SP";2748;2703
"2012-05-01";350014;"SP";1156;1178
"2012-05-01";350015;"SP";1704;1492
"2012-05-01";350016;"SP";892;821
"2012-05-01";350017;"SP";362;507
"2012-05-01";350018;"SP";3247;2858
"2012-05-01";350019;"SP";995;1322
"2012-05-01";350020;"SP";672;554
"2012-05-01";350021;"SP";355;276
"2012-05-01";350022;"SP";2168;2188
"2012-05-01";350023;"SP";1957;1758
"2012-05-01";350024;"SP";903;812
"2012-05-01";350025;"SP";8198;7311
"2012-05-01";350026;"SP";1507;1495
"2012-05-01";350027;"SP";1313;1243
"2012-05-01";350028;"SP";419;379
"2012-05-01";350029;"SP";973;684
"2012-05-01";350030;"SP";584;294
"2012-05-01";350031;"SP";14287;12012
"2012-05-01";350032;"SP";3314;3065
"2012-05-01";350033;"SP";3548;4575
"2012-05-01";350034;"SP";902;912
"2012-05-01";350035;"SP";604;642
"2012-05-01";350036;"SP";6238;5175
"2012-05-01";350037;"SP";4946;3728
"2012-05-01";350038;"SP";30294;28061
"2012-05-01";350039;"SP";9919;8699
"2012-05-01";350040;"SP";5431;4793
"2012-05-01";350041;"SP";3495;3155
"2012-05-01";350042;"SP";3678;2895
"2012-05-01";350043;"SP";2807;2930
"2012-05-01";350044;"SP";2966;2125
"2012-05-01";350045;"SP";1948;1673
"2012-05-01";350046;"SP";2298;1855
"2012-05-01";350047;"SP";1595;1376
"2012-05-01";350048;"SP";1028;1010
"2012-05-01";350049;"SP";8541;7683
"2012-05-01";350050;"SP";3681;3612
"2012-05-01";350051;"SP";1780;1809
"2012-05-01";350052;"SP";1646;1452
"2012-05-01";350053;"SP";462;435
"2012-05-01";410001;"PR";41034;36897
"2012-05-01";410002;"PR";1804;2285
"2012-05-01";410003;"PR";1230;961
"2012-05-01";410004;"PR";2070;1715
"2012-05-01";410005;"PR";279;164
"2012-05-01";410006;"PR";6254;5285
"2012-05-01";410007;"PR";3976;3288
"2012-05-01";410008;"PR";2797;2792
"2012-05-01";410009;"PR";1910;2693
"2012-05-01";410010;"PR";2519;2074
"2012-05-01";410011;"PR";601;380
"2012-05-01";410012;"PR";762;748
"2012-05-01";410013;"PR";905;778
"2012-05-01";410014;"PR";8226;7487
"2012-05-01";410015;"PR";1797;1639
"2012-05-01";410016;"PR";1899;1601
"2012-05-01";410017;"PR";1429;1303
"2012-05-01";410018;"PR";1430;1196
"2012-05-01";410019;"PR";392;270
"2012-05-01";410020;"PR";284;273
"2012-05-01";410021;"PR";10377;9268
"2012-05-01";410022;"PR";1492;1484
"2012-05-01";410023;"PR";1884;1449
"2012-05-01";410024;"PR";1235;1049
"2012-05-01";410025;"PR";477;306
"2012-05-01";410026;"PR";175;207
"2012-05-01";410027;"PR";5044;4688
"2012-05-01";410028;"PR";1086;883
"2012-05-01";410029;"PR";869;735
"2012-05-01";420001;"SC";14742;14148
"2012-05-01";420002;"SC";4819;4777
"2012-05-01";420003;"SC";3150;3035
"2012-05-01";420004;"SC";1444;1415
"2012-05-01";420005;"SC";2225;2088
"2012-05-01";420006;"SC";632;656
"2012-05-01";420007;"SC";4395;4344
"2012-05-01";420008;"SC";2042;1922
"2012-05-01";420009;"SC";1257;1012
"2012-05-01";420010;"SC";1559;1454
"2012-05-01";420011;"SC";1146;998
"2012-05-01";420012;"SC";441;391
"2012-05-01";420013;"SC";396;340
"2012-05-01";420014;"SC";973;926
"2012-05-01";420015;"SC";1508;1355
"2012-05-01";420016;"SC";12645;11912
"2012-05-01";420017;"SC";1751;1494
"2012-05-01";420018;"SC";1626;1416
"2012-05-01";420019;"SC";9388;9508
"2012-05-01";420020;"SC";9950;9593
"2012-05-01";420021;"SC";3516;3119
"2012-05-01";420022;"SC";2212;2068
"2012-05-01";420023;"SC";761;704
"2012-05-01";420024;"SC";360;331
"2012-05-01";430001;"RS";29926;30020
"2012-05-01";430002;"RS";8286;8937
"2012-05-01";430003;"RS";1320;1338
"2012-05-01";430004;"RS";1674;2218
"2012-05-01";430005;"RS";312;366
"2012-05-01";430006;"RS";758;670
"2012-05-01";430007;"RS";837;644
"2012-05-01";430008;"RS";381;451
"2012-05-01";430009;"RS";4370;3975
"2012-05-01";430010;"RS";888;797
"2012-05-01";430011;"RS";2716;2681
"2012-05-01";430012;"RS";384;404
"2012-05-01";430013;"RS";305;335
"2012-05-01";430014;"RS";264;273
"2012-05-01";430015;"RS";1116;869
"2012-05-01";430016;"RS";594;545
"2012-05-01";430017;"RS";423;402
"2012-05-01";430018;"RS";1399;1356
"2012-05-01";430019;"RS";773;762
"2012-05-01";430020;"RS";769;817
"2012-05-01";430021;"RS";565;439
"2012-05-01";430022;"RS";254;215
"2012-05-01";430023;"RS";499;349
"2012-05-01";430024;"RS";141;141
"2012-05-01";430025;"RS";2537;2414
"2012-05-01";430026;"RS";1717;1706
"2012-05-01";430027;"RS";779;688
"2012-05-01";430028;"RS";1049;833
"2012-05-01";430029;"RS";563;557
"2012-05-01";430030;"RS";661;616
"2012-05-01";430031;"RS";258;262
"2012-05-01";430032;"RS";401;372
"2012-05-01";430033;"RS";329;360
"2012-05-01";430034;"RS";149;177
"2012-05-01";430035;"RS";112;99
"2012-05-01";430036;"RS";9544;9503
"2012-05-01";430037;"RS";2463;2468
"2012-05-01";430038;"RS";1126;1210
"2012-05-01";430039;"RS";1470;1305
"2012-05-01";430040;"RS";2788;7427
"2012-05-01";430041;"RS";2824;2794
"2012-05-01";430042;"RS";105;119
"2012-05-01";430043;"RS";551;494
"2012-05-01";500001;"MS";9255;8958
"2012-05-01";500002;"MS";1744;1666
"2012-05-01";500003;"MS";1339;1181
"2012-05-01";500004;"MS";507;579
"2012-05-01";500005;"MS";2846;2780
"2012-05-01";500006;"MS";760;599
"2012-05-01";500007;"MS";772;646
"2012-05-01";500008;"MS";446;295
"2012-05-01";500009;"MS";254;201
"2012-05-01";500010;"MS";524;483
"2012-05-01";500011;"MS";635;559
"2012-05-01";500012;"MS";366;295
"2012-05-01";510001;"MT";11014;9226
"2012-05-01";510002;"MT";3037;2653
"2012-05-01";510003;"MT";565;572
"2012-05-01";510004;"MT";378;422
"2012-05-01";510005;"MT";961;745
"2012-05-01";510006;"MT";424;402
"2012-05-01";510007;"MT";2984;2659
"2012-05-01";510008;"MT";4318;3956
"2012-05-01";510009;"MT";1039;662
"2012-05-01";510010;"MT";805;722
"2012-05-01";510011;"MT";456;474
"2012-05-01";510012;"MT";422;466
"2012-05-01";510013;"MT";921;808
"2012-05-01";510014;"MT";717;659
"2012-05-01";510015;"MT";821;835
"2012-05-01";510016;"MT";3702;3216
"2012-05-01";510017;"MT";1791;1565
"2012-05-01";510018;"MT";394;309
"2012-05-01";520001;"GO";26726;23620
"2012-05-01";520002;"GO";4289;4018
"2012-05-01";520003;"GO";1094;1047
"2012-05-01";520004;"GO";1151;1292
"2012-05-01";520005;"GO";651;687
"2012-05-01";520006;"GO";312;311
"2012-05-01";520007;"GO";1358;1455
"2012-05-01";520008;"GO";1321;1307
"2012-05-01";520009;"GO";294;326
"2012-05-01";520010;"GO";2656;2821
"2012-05-01";520011;"GO";1767;1807
"2012-05-01";520012;"GO";507;432
"2012-05-01";520013;"GO";337;245
"2012-05-01";520014;"GO";306;298
"2012-05-01";520015;"GO";929;771
"2012-05-01";520016;"GO";500;420
"2012-05-01";520017;"GO";840;509
"2012-05-01";520018;"GO";1499;1348
"2012-05-01";520019;"GO";3337;2615
"2012-05-01";520020;"GO";1203;1120
"2012-05-01";520021;"GO";272;248
"2012-05-01";520022;"GO";180;111
"2012-05-01";530001;"DF";25346;22554
"2012-06-01";110001;"RO";2893;2788
"2012-06-01";110002;"RO";1000;939
"2012-06-01";110003;"RO";505;363
"2012-06-01";110004;"RO";1636;1484
"2012-06-01";110005;"RO";1930;1700
"2012-06-01";110006;"RO";1124;1006
"2012-06-01";120001;"AC";1460;1404
"2012-06-01";120002;"AC";145;79
"2012-06-01";120003;"AC";181;38
"2012-06-01";120004;"AC";222;131
"2012-06-01";120005;"AC";33;18
"2012-06-01";130001;"AM";10088;8608
"2012-06-01";130002;"AM";9;5
"2012-06-01";130003;"AM";4;21
"2012-06-01";130004;"AM";69;61
"2012-06-01";130005;"AM";35;32
"2012-06-01";130006;"AM";38;29
"2012-06-01";130007;"AM";6;9
"2012-06-01";130008;"AM";15;15
"2012-06-01";130009;"AM";88;71
"2012-06-01";130010;"AM";62;251
"2012-06-01";130011;"AM";80;109
"2012-06-01";140001;"RR";1285;1429
"2012-06-01";140002;"RR";11;18
"2012-06-01";140003;"RR";71;31
"2012-06-01";140004;"RR";6;10
"2012-06-01";150001;"PA";9164;8415
"2012-06-01";150002;"PA";85;29
"2012-06-01";150003;"PA";532;528
"2012-06-01";150004;"PA";1051;917
"2012-06-01";150005;"PA";192;75
"2012-06-01";150006;"PA";327;240
"2012-06-01";150007;"PA";937;905
"2012-06-01";150008;"PA";106;44
"2012-06-01";150009;"PA";1445;1318
"2012-06-01";150010;"PA";1695;1616
"2012-06-01";150011;"PA";685;677
"2012-06-01";150012;"PA";1172;770
"2012-06-01";150013;"PA";420;412
"2012-06-01";150014;"PA";473;434
"2012-06-01";150015;"PA";1122;725
"2012-06-01";150016;"PA";590;596
"2012-06-01";150017;"PA";218;172
"2012-06-01";150018;"PA";1669;608
"2012-06-01";150019;"PA";71;49
"2012-06-01";150020;"PA";150;69
"2012-06-01";150021;"PA";31;27
"2012-06-01";160001;"AP";1975;1466
"2012-06-01";160002;"AP";45;40
"2012-06-01";160003;"AP";50;18
"2012-06-01";160004;"AP";112;116
"2012-06-01";170001;"TO";1888;2054
"2012-06-01";170002;"TO";456;338
"2012-06-01";170003;"TO";633;584
"2012-06-01";170004;"TO";70;76
"2012-06-01";170005;"TO";1234;1090
"2012-06-01";170006;"TO";182;189
"2012-06-01";170007;"TO";138;123
"2012-06-01";170008;"TO";33;47
"2012-06-01";170009;"TO";103;92
"2012-06-01";170010;"TO";524;498
"2012-06-01";170011;"TO";190;123
"2012-06-01";210001;"MA";7014;5693
"2012-06-01";210002;"MA";106;48
"2012-06-01";210003;"MA";77;99
"2012-06-01";210004;"MA";76;85
"2012-06-01";210005;"MA";33;36
"2012-06-01";210006;"MA";69;48
"2012-06-01";210007;"MA";46;31
"2012-06-01";210008;"MA";12;10
"2012-06-01";210009;"MA";312;268
"2012-06-01";210010;"MA";254;260
"2012-06-01";210011;"MA";71;49
"2012-06-01";210012;"MA";68;317
"2012-06-01";210013;"MA";262;188
"2012-06-01";210014;"MA";291;184
"2012-06-01";210015;"MA";73;90
"2012-06-01";210016;"MA";125;117
"2012-06-01";210017;"MA";69;44
"2012-06-01";210018;"MA";36;30
"2012-06-01";210019;"MA";1838;1611
"2012-06-01";210020;"MA";239;196
"2012-06-01";210021;"MA";529;439
"2012-06-01";210022;"MA";773;677
"2012-06-01";220001;"PI";4755;5005
"2012-06-01";220002;"PI";81;64
"2012-06-01";220003;"PI";101;70
"2012-06-01";220004;"PI";30;38
"2012-06-01";220005;"PI";12;39
"2012-06-01";220006;"PI";713;437
"2012-06-01";220007;"PI";145;116
"2012-06-01";220008;"PI";42;46
"2012-06-01";220009;"PI";393;373
"2012-06-01";220010;"PI";33;52
"2012-06-01";220011;"PI";69;46
"2012-06-01";220012;"PI";10;4
"2012-06-01";220013;"PI";33;19
"2012-06-01";220014;"PI";53;22
"2012-06-01";220015;"PI";68;64
"2012-06-01";220016;"PI";120;80
"2012-06-01";220017;"PI";256;241
"2012-06-01";220018;"PI";190;179
"2012-06-01";220019;"PI";14;23
"2012-06-01";230001;"CE";23549;22825
"2012-06-01";230002;"CE";492;252
"2012-06-01";230003;"CE";146;110
"2012-06-01";230004;"CE";95;208
"2012-06-01";230005;"CE";130;215
"2012-06-01";230006;"CE";449;433
"2012-06-01";230007;"CE";719;738
"2012-06-01";230008;"CE";502;423
"2012-06-01";230009;"CE";357;412
"2012-06-01";230010;"CE";31;65
"2012-06-01";230011;"CE";1851;2003
"2012-06-01";230012;"CE";178;157
"2012-06-01";230013;"CE";69;94
"2012-06-01";230014;"CE";32;44
"2012-06-01";230015;"CE";919;884
"2012-06-01";230016;"CE";313;345
"2012-06-01";230017;"CE";380;292
"2012-06-01";230018;"CE";198;116
"2012-06-01";240001;"RN";7465;7568
"2012-06-01";240002;"RN";67;70
"2012-06-01";240003;"RN";399;599
"2012-06-01";240004;"RN";47;48
"2012-06-01";240005;"RN";122;100
"2012-06-01";240006;"RN";42;29
"2012-06-01";240007;"RN";477;422
"2012-06-01";240008;"RN";127;134
"2012-06-01";240009;"RN";2505;1578
"2012-06-01";240010;"RN";92;82
"2012-06-01";240011;"RN";594;737
"2012-06-01";250001;"PB";7168;5601
"2012-06-01";250002;"PB";175;187
"2012-06-01";250003;"PB";210;130
"2012-06-01";250004;"PB";36;37
"2012-06-01";250005;"PB";2202;2489
"2012-06-01";250006;"PB";39;17
"2012-06-01";250007;"PB";46;28
"2012-06-01";250008;"PB";19;29
"2012-06-01";250009;"PB";268;308
"2012-06-01";250010;"PB";73;64
"2012-06-01";250011;"PB";61;65
"2012-06-01";250012;"PB";15;34
"2012-06-01";250013;"PB";18;24
"2012-06-01";250014;"PB";192;153
"2012-06-01";250015;"PB";132;135
"2012-06-01";260001;"PE";17778;19502
"2012-06-01";260002;"PE";939;635
"2012-06-01";260003;"PE";97;150
"2012-06-01";260004;"PE";150;172
"2012-06-01";260005;"PE";414;365
"2012-06-01";260006;"PE";280;273
"2012-06-01";260007;"PE";297;282
"2012-06-01";260008;"PE";90;105
"2012-06-01";260009;"PE";2532;2519
"2012-06-01";260010;"PE";465;460
"2012-06-01";260011;"PE";339;342
"2012-06-01";260012;"PE";353;300
"2012-06-01";260013;"PE";317;351
"2012-06-01";260014;"PE";101;181
"2012-06-01";260015;"PE";3468;2506
"2012-06-01";260016;"PE";251;188
"2012-06-01";260017;"PE";230;160
"2012-06-01";260018;"PE";511;232
"2012-06-01";270001;"AL";4721;4508
"2012-06-01";270002;"AL";118;215
"2012-06-01";270003;"AL";200;116
"2012-06-01";270004;"AL";247;155
"2012-06-01";270005;"AL";257;159
"2012-06-01";270006;"AL";66;80
"2012-06-01";270007;"AL";1794;857
"2012-06-01";270008;"AL";152;92
"2012-06-01";270009;"AL";46;50
"2012-06-01";270010;"AL";60;126
"2012-06-01";270011;"AL";43;212
"2012-06-01";280001;"SE";5297;5678
"2012-06-01";280002;"SE";260;207
"2012-06-01";280003;"SE";165;107
"2012-06-01";280004;"SE";427;484
"2012-06-01";280005;"SE";306;346
"2012-06-01";280006;"SE";162;97
"2012-06-01";290001;"BA";21257;21061
"2012-06-01";290002;"BA";827;777
"2012-06-01";290003;"BA";563;622
"2012-06-01";290004;"BA";565;451
"2012-06-01";290005;"BA";309;350
"2012-06-01";290006;"BA";113;110
"2012-06-01";290007;"BA";1162;1501
"2012-06-01";290008;"BA";1696;2013
"2012-06-01";290009;"BA";1941;2767
"2012-06-01";290010;"BA";156;118
"2012-06-01";290011;"BA";2888;2216
"2012-06-01";290012;"BA";525;562
"2012-06-01";290013;"BA";458;371
"2012-06-01";290014;"BA";179;214
"2012-06-01";290015;"BA";302;435
"2012-06-01";290016;"BA";504;425
"2012-06-01";290017;"BA";295;317
"2012-06-01";290018;"BA";3013;2176
"2012-06-01";290019;"BA";763;533
"2012-06-01";290020;"BA";313;314
"2012-06-01";290021;"BA";96;101
"2012-06-01";290022;"BA";2177;1436
"2012-06-01";290023;"BA";463;347
"2012-06-01";290024;"BA";256;356
"2012-06-01";290025;"BA";111;88
"2012-06-01";290026;"BA";79;56
"2012-06-01";290027;"BA";63;78
"2012-06-01";290028;"BA";16;18
"2012-06-01";290029;"BA";3662;3556
"2012-06-01";290030;"BA";433;380
"2012-06-01";290031;"BA";313;398
"2012-06-01";290032;"BA";174;204
"2012-06-01";290033;"BA";187;182
"2012-06-01";290034;"BA";476;130
"2012-06-01";310001;"MG";55083;51509
"2012-06-01";310002;"MG";2441;2182
"2012-06-01";310003;"MG";1322;1276
"2012-06-01";310004;"MG";1021;875
"2012-06-01";310005;"MG";599;630
"2012-06-01";310006;"MG";2851;2631
"2012-06-01";310007;"MG";664;677
"2012-06-01";310008;"MG";600;376
"2012-06-01";310009;"MG";229;109
"2012-06-01";310010;"MG";797;1012
"2012-06-01";310011;"MG";114;67
"2012-06-01";310012;"MG";100;91
"2012-06-01";310013;"MG";1431;1072
"2012-06-01";310014;"MG";886;362
"2012-06-01";310015;"MG";141;151
"2012-06-01";310016;"MG";311;207
"2012-06-01";310017;"MG";222;89
"2012-06-01";310018;"MG";95;75
"2012-06-01";310019;"MG";33;41
"2012-06-01";310020;"MG";1632;1744
"2012-06-01";310021;"MG";295;259
"2012-06-01";310022;"MG";139;163
"2012-06-01";310023;"MG";92;206
"2012-06-01";310024;"MG";3751;3624
"2012-06-01";310025;"MG";1026;892
"2012-06-01";310026;"MG";901;834
"2012-06-01";310027;"MG";4809;5020
"2012-06-01";310028;"MG";1196;1085
"2012-06-01";310029;"MG";1937;1600
"2012-06-01";310030;"MG";757;550
"2012-06-01";310031;"MG";564;616
"2012-06-01";310032;"MG";874;719
"2012-06-01";310033;"MG";689;714
"2012-06-01";310034;"MG";224;270
"2012-06-01";310035;"MG";364;425
"2012-06-01";310036;"MG";175;233
"2012-06-01";310037;"MG";857;761
"2012-06-01";310038;"MG";1546;1503
"2012-06-01";310039;"MG";848;790
"2012-06-01";310040;"MG";1894;1870
"2012-06-01";310041;"MG";1610;1718
"2012-06-01";310042;"MG";1361;2244
"2012-06-01";310043;"MG";1333;1262
"2012-06-01";310044;"MG";1060;1402
"2012-06-01";310045;"MG";910;935
"2012-06-01";310046;"MG";916;1274
"2012-06-01";310047;"MG";855;1004
"2012-06-01";310048;"MG";699;555
"2012-06-01";310049;"MG";394;531
"2012-06-01";310050;"MG";4521;4370
"2012-06-01";310051;"MG";2064;2286
"2012-06-01";310052;"MG";806;790
"2012-06-01";310053;"MG";837;964
"2012-06-01";310054;"MG";250;252
"2012-06-01";310055;"MG";3969;3312
"2012-06-01";310056;"MG";2176;1708
"2012-06-01";310057;"MG";687;519
"2012-06-01";310058;"MG";304;343
"2012-06-01";310059;"MG";9485;9123
"2012-06-01";310060;"MG";738;833
"2012-06-01";310061;"MG";665;715
"2012-06-01";310062;"MG";7768;5182
"2012-06-01";310063;"MG";905;744
"2012-06-01";310064;"MG";2493;1497
"2012-06-01";310065;"MG";6235;5933
"2012-06-01";310066;"MG";1760;1581
"2012-06-01";310067;"MG";934;884
"2012-06-01";310068;"MG";1184;966
"2012-06-01";310069;"MG";639;491
"2012-06-01";310070;"MG";167;175
"2012-06-01";320001;"ES";15466;14046
"2012-06-01";320002;"ES";1420;1002
"2012-06-01";320003;"ES";1972;2764
"2012-06-01";320004;"ES";3536;4848
"2012-06-01";320005;"ES";1611;1845
"2012-06-01";320006;"ES";474;609
"2012-06-01";320007;"ES";1593;1751
"2012-06-01";320008;"ES";621;469
"2012-06-01";330001;"RJ";67154;69128
"2012-06-01";330002;"RJ";832;1061
"2012-06-01";330003;"RJ";501;514
"2012-06-01";330004;"RJ";3783;3150
"2012-06-01";330005;"RJ";1244;1323
"2012-06-01";330006;"RJ";418;398
"2012-06-01";330007;"RJ";2595;2625
"2012-06-01";330008;"RJ";1729;1713
"2012-06-01";330009;"RJ";1087;940
"2012-06-01";330010;"RJ";2817;1888
"2012-06-01";330011;"RJ";652;759
"2012-06-01";330012;"RJ";294;315
"2012-06-01";330013;"RJ";1841;2173
"2012-06-01";330014;"RJ";4030;3991
"2012-06-01";350001;"SP";189687;184957
"2012-06-01";350002;"SP";8030;7861
"2012-06-01";350003;"SP";13165;12399
"2012-06-01";350004;"SP";2201;1573
"2012-06-01";350005;"SP";846;821
"2012-06-01";350006;"SP";1477;1686
"2012-06-01";350007;"SP";1952;1634
"2012-06-01";350008;"SP";844;818
"2012-06-01";350009;"SP";5537;5300
"2012-06-01";350010;"SP";2355;2662
"2012-06-01";350011;"SP";1916;1800
"2012-06-01";350012;"SP";907;949
"2012-06-01";350013;"SP";2554;2538
"2012-06-01";350014;"SP";1208;1357
"2012-06-01";350015;"SP";1705;1344
"2012-06-01";350016;"SP";682;1034
"2012-06-01";350017;"SP";476;316
"2012-06-01";350018;"SP";2448;2908
"2012-06-01";350019;"SP";884;668
"2012-06-01";350020;"SP";692;543
"2012-06-01";350021;"SP";262;255
"2012-06-01";350022;"SP";1857;2307
"2012-06-01";350023;"SP";1774;1965
"2012-06-01";350024;"SP";813;1033
"2012-06-01";350025;"SP";7112;7173
"2012-06-01";350026;"SP";1577;1576
"2012-06-01";350027;"SP";1295;1113
"2012-06-01";350028;"SP";413;418
"2012-06-01";350029;"SP";973;668
"2012-06-01";350030;"SP";443;322
"2012-06-01";350031;"SP";12716;11683
"2012-06-01";350032;"SP";5701;2885
"2012-06-01";350033;"SP";4291;4656
"2012-06-01";350034;"SP";682;898
"2012-06-01";350035;"SP";631;528
"2012-06-01";350036;"SP";6528;4998
"2012-06-01";350037;"SP";4155;3812
"2012-06-01";350038;"SP";26915;26323
"2012-06-01";350039;"SP";8565;7773
"2012-06-01";350040;"SP";4764;4664
"2012-06-01";350041;"SP";2937;3111
"2012-06-01";350042;"SP";3027;2548
"2012-06-01";350043;"SP";2810;2725
"2012-06-01";350044;"SP";3454;2008
"2012-06-01";350045;"SP";1811;1636
"2012-06-01";350046;"SP";1771;1950
"2012-06-01";350047;"SP";2220;1147
"2012-06-01";350048;"SP";841;953
"2012-06-01";350049;"SP";6968;7101
"2012-06-01";350050;"SP";3765;3593
"2012-06-01";350051;"SP";1574;1844
"2012-06-01";350052;"SP";1234;1466
"2012-06-01";350053;"SP";551;363
"2012-06-01";410001;"PR";36743;35309
"2012-06-01";410002;"PR";1909;1857
"2012-06-01";410003;"PR";1003;1054
"2012-06-01";410004;"PR";1705;1844
"2012-06-01";410005;"PR";204;168
"2012-06-01";410006;"PR";5281;4972
"2012-06-01";410007;"PR";3615;3150
"2012-06-01";410008;"PR";2802;2852
"2012-06-01";410009;"PR";1667;1792
"2012-06-01";410010;"PR";2294;2078
"2012-06-01";410011;"PR";313;376
"2012-06-01";410012;"PR";617;679
"2012-06-01";410013;"PR";828;752
"2012-06-01";410014;"PR";7587;7364
"2012-06-01";410015;"PR";1816;1383
"2012-06-01";410016;"PR";1633;1637
"2012-06-01";410017;"PR";1360;1205
"2012-06-01";410018;"PR";1123;1317
"2012-06-01";410019;"PR";276;336
"2012-06-01";410020;"PR";363;266
"2012-06-01";410021;"PR";9318;9515
"2012-06-01";410022;"PR";1476;1495
"2012-06-01";410023;"PR";1633;1613
"2012-06-01";410024;"PR";773;767
"2012-06-01";410025;"PR";321;349
"2012-06-01";410026;"PR";184;159
"2012-06-01";410027;"PR";4573;4670
"2012-06-01";410028;"PR";1036;892
"2012-06-01";410029;"PR";766;883
"2012-06-01";420001;"SC";14265;13721
"2012-06-01";420002;"SC";4519;4225
"2012-06-01";420003;"SC";2811;2656
"2012-06-01";420004;"SC";1312;1283
"2012-06-01";420005;"SC";1861;2082
"2012-06-01";420006;"SC";598;588
"2012-06-01";420007;"SC";4316;4706
"2012-06-01";420008;"SC";1721;1921
"2012-06-01";420009;"SC";1110;982
"2012-06-01";420010;"SC";1369;1514
"2012-06-01";420011;"SC";745;1016
"2012-06-01";420012;"SC";457;416
"2012-06-01";420013;"SC";433;313
"2012-06-01";420014;"SC";981;1078
"2012-06-01";420015;"SC";1371;1523
